Date,Close,High,Low,Open,Volume
2020-01-02,19.819534301757812,19.89057174830171,19.697755600753965,19.697755600753965,19528060
2020-01-03,19.819534301757812,20.032646641389498,19.687606730461894,19.95146187305373,27254188
2020-01-06,19.565832138061523,19.70790706098344,19.565832138061523,19.697759737060746,37287072
2020-01-07,19.50493812561035,19.626716827993413,19.362863230913483,19.575975572958786,25314408
2020-01-08,19.413604736328125,19.52523456974388,19.291826032374466,19.322269546987705,34067980
2020-01-09,19.677459716796875,19.70790478204547,19.54553368155354,19.54553368155354,28655772
2020-01-10,19.74850082397461,19.84998335328897,19.67746181465415,19.789093216300152,36287700
2020-01-13,19.890573501586914,19.910869695459894,19.789090983721675,19.860128436527276,26603592
2020-01-14,20.012351989746094,20.063093248111826,19.97175960245363,19.992055796099862,46179824
2020-01-15,19.80938720703125,20.032648436966472,19.77894214192637,20.032648436966472,41037416
2020-01-16,19.74850082397461,19.789093216300152,19.687610686985792,19.7180557554802,34745996
2020-01-17,19.74850082397461,19.839834480957332,19.70790688314856,19.82968560862569,32484536
2020-01-20,19.829681396484375,19.890571520539158,19.79923788295716,19.79923788295716,27879780
2020-01-30,18.70322608947754,19.2816760616263,18.70322608947754,19.2816760616263,129051496
2020-01-31,18.84991455078125,18.99660745707674,18.787047532782047,18.99660745707674,89991068
2020-02-03,18.661317825317383,18.682273504639888,18.35745487928563,18.546059190819847,63294372
2020-02-04,18.98613166809082,20.316837067123206,18.98613166809082,20.316837067123206,35617884
2020-02-05,19.03852081298828,19.132823748169038,18.923263801743595,19.0699551247152,26806032
2020-02-06,19.342384338378906,19.342384338378906,19.143301423359233,19.206170048905562,42785908
2020-02-07,19.11187171936035,19.206174680420744,19.05948171837656,19.206174680420744,38219312
2020-02-10,19.06995964050293,19.111871000186472,18.77657532627048,18.860399644453448,29235632
2020-02-11,19.227128982543945,19.269040340799723,19.143304667216555,19.143304667216555,20461608
2020-02-12,19.41573143005371,19.46812142225633,19.279517130563768,19.279517130563768,22560468
2020-02-13,19.447166442871094,19.541467792692917,19.42620916618559,19.48907779861063,23017268
2020-02-14,19.47859764099121,19.54146626851267,19.39477493605008,19.447164926046092,19952660
2020-02-17,19.342384338378906,19.394774326728996,19.269037075636334,19.342384338378906,25064844
2020-02-18,19.080432891845703,19.19568989783679,19.06995425547586,19.153778549988292,50117424
2020-02-19,19.300472259521484,19.331906573713415,19.08043525780925,19.10139093433199,31788044
2020-02-20,19.216650009155273,19.38429863689256,19.143304334076138,19.352864319339844,26153344
