Date,Close,High,Low,Open,Volume
2020-01-02,47.65060043334961,47.71906312765582,46.897500231565836,46.897500231565836,60221
2020-01-03,47.4452018737793,47.92445124586855,47.23981381334717,47.92445124586855,35598
2020-01-06,48.129844665527344,48.81448217428267,47.92445658222538,47.92445658222538,178053
2020-01-07,47.78752517700195,48.12984392612066,47.308281041118825,48.12984392612066,54683
2020-01-08,47.58213806152344,47.78752614583406,47.308282000234854,47.78752614583406,29377
2020-01-09,47.58213806152344,48.335232986203465,47.58213806152344,48.335232986203465,31349
2020-01-10,47.4452018737793,47.8559832768507,47.4452018737793,47.8559832768507,26292
2020-01-13,47.992919921875,48.06138261722939,47.44520779462422,47.8559892489584,47529
2020-01-14,48.951412200927734,49.01987490184805,47.92446112270661,47.92446112270661,134593
2020-01-15,49.15679168701172,49.22525965813853,48.60908489344833,48.67754758236784,68210
2020-01-16,49.704505920410156,49.704505920410156,48.88294305329813,48.95140574518954,97081
2020-01-17,49.8414306640625,50.18374940133059,49.43064923578229,49.70450528203825,109318
2020-01-20,49.43065643310547,49.84143792119728,49.362193732124865,49.84143792119728,58790
2020-01-30,45.73362350463867,46.00747427971201,45.18591139007663,45.87054889217534,156826
2020-01-31,46.418251037597656,46.55517641130873,45.322837483494766,45.73361888683514,86969
2020-02-03,45.2543830871582,46.07594076213964,44.843601608563425,45.18591510555231,49601
2020-02-04,45.73362350463867,46.692111781810716,45.73362350463867,46.692111781810716,60372
2020-02-05,44.501277923583984,45.45976617390617,43.88510577361811,45.45976617390617,200605
2020-02-06,44.569740295410156,44.84359634305335,44.501277604051225,44.84359634305335,49552
2020-02-07,44.36435317993164,44.638203951284545,44.36435317993164,44.56974125844632,95059
2020-02-10,43.474327087402344,43.81664585049317,43.13200832431152,43.54278978357893,183039
2020-02-11,44.501277923583984,44.70666599913551,44.090496490273395,44.15895918212391,44495
2020-02-12,45.185909271240234,45.596690696795754,44.56973977401067,44.56973977401067,66844
2020-02-13,45.322845458984375,45.870552332416146,45.04898938116445,45.18591477897038,38797
2020-02-14,46.0759391784668,46.0759391784668,45.32284422876771,45.52823231990166,37598
2020-02-17,45.45976257324219,46.075932033300276,45.45976257324219,46.075932033300276,11123
2020-02-18,45.5966911315918,45.5966911315918,45.32284036674838,45.45976574917009,18202
2020-02-19,45.870548248291016,45.870548248291016,44.91205998457326,44.91205998457326,30338
2020-02-20,45.5966911315918,46.07593525227525,45.52822844038094,46.07593525227525,4056
2020-02-21,45.73362350463867,45.802086198407004,45.18591139007663,45.18591139007663,16180
2020-02-24,44.843597412109375,45.665155010209624,44.843597412109375,45.665155010209624,19214
2020-02-25,45.322845458984375,45.322845458984375,44.364357109926765,44.50128250773268,18506
2020-02-26,45.45976257324219,45.52822525967007,44.50127439883755,44.50127439883755,19568
2020-02-27,45.04898452758789,45.52822865048295,44.50127771316605,45.52822865048295,33515
2020-03-02,44.569740295410156,44.84359634305335,44.295886888870704,44.36435222133338,37519
2020-03-03,44.70667266845703,45.185916865111565,44.56974726432954,44.56974726432954,15169
2020-03-04,44.569740295410156,45.18590979984798,44.569740295410156,45.18590979984798,25382
2020-03-05,43.95357131958008,44.5012808132608,43.81664592698785,43.81664592698785,183039
2020-03-06,43.542789459228516,44.15896164353977,43.474326763561905,44.15896164353977,71901
2020-03-09,41.55734634399414,43.54278823231703,41.14656754046513,43.54278823231703,154724
2020-03-10,41.62581253051758,41.762737920794194,41.07810304609946,41.07810304609946,117523
