Date,Close,High,Low,Open,Volume
2020-01-02,185.6162567138672,187.4761389384106,184.87229847183227,185.98823583488465,323948
2020-01-03,184.5002899169922,187.47610902984763,183.38436611251,187.10412996817297,442492
2020-01-06,181.5244903564453,185.2442543385789,181.1525112821235,184.5002961899353,300940
2020-01-07,178.92066955566406,181.89648909134254,177.43276647809665,181.152530862287,408155
2020-01-08,178.54867553710938,180.40855743457362,177.06075931470474,177.80471742590706,240338
2020-01-09,179.29263305664062,181.1525150867695,179.29263305664062,180.78053600463522,105648
2020-01-10,182.2684783935547,182.2684783935547,178.17673466613334,180.40859609750356,264061
2020-01-13,182.64041137695312,183.3843695141021,181.5244875517717,183.01239044552761,174065
2020-01-14,183.75636291503906,186.7321689346535,183.3843838174515,183.75636291503906,493682
2020-01-15,187.10415649414062,188.2200804568286,183.38439211112245,183.38439211112245,565223
2020-01-16,188.22007751464844,191.19589700287239,188.22007751464844,188.59205662324436,710870
2020-01-17,189.70799255371094,191.1958955966075,186.73217308737443,188.96403434199098,546697
2020-01-20,187.8480987548828,190.4519255733303,187.47611967209244,190.4519255733303,401270
2020-01-30,169.24929809570312,178.5487093437888,169.24929809570312,178.17673021775656,946928
2020-01-31,161.0657958984375,171.48113017754397,155.48614966737128,170.36520628354788,1457953
2020-02-03,150.65045166015625,153.62627107930004,146.93068742163388,147.30266652159474,1380377
2020-02-04,154.7421875,181.15251498980152,154.7421875,181.15251498980152,648301
2020-02-05,156.23011779785156,158.46196572794958,152.51034002641958,156.974062647703,433188
2020-02-06,162.18173217773438,163.2976695374939,158.4619677396237,158.4619677396237,559653
2020-02-07,161.0657958984375,162.1817197924336,158.08997654687644,160.6938168069245,699680
2020-02-10,158.46194458007812,160.32182652730782,155.4861388167274,156.97404169840274,390626
2020-02-11,159.94985961914062,161.43776248943783,159.20590149372111,159.94985961914062,226236
2020-02-12,161.43775939941406,161.43775939941406,159.2058984464166,160.6938012882344,292331
2020-02-13,159.20591735839844,162.92568159508238,159.20591735839844,161.43777857651745,291098
2020-02-14,160.6938018798828,161.43775999380162,159.5778780895462,159.5778780895462,230063
2020-02-17,157.3460235595703,160.69380844795646,157.3460235595703,160.69380844795646,362648
2020-02-18,157.3460235595703,159.94986368417185,157.3460235595703,158.08996832335492,280631
2020-02-19,163.66964721679688,165.1575503028359,158.08998722819902,159.20592457813612,641941
2020-02-20,164.7855682373047,168.1333534661188,164.41358912731567,166.64545040670626,610059
2020-02-21,162.55369567871094,164.41357771905984,161.80975089089694,164.41357771905984,284033
2020-02-24,155.85813903808594,164.78557092046793,154.74220168994836,160.69382740505094,1280094
2020-02-25,156.60206604003906,157.71800326098148,152.13835729789605,152.13835729789605,436553
2020-02-26,154.7421875,156.97404861106847,154.37020841806483,154.37020841806483,299106
2020-02-27,150.2784881591797,156.97405853514405,150.2784881591797,156.97405853514405,441621
2020-03-02,146.93069458007812,149.90651414420347,143.9548883964966,143.9548883964966,669988
2020-03-03,148.04661560058594,151.02242145585163,148.04661560058594,150.27847668230638,523120
2020-03-04,143.9548797607422,149.90650515141513,143.9548797607422,149.90650515141513,882956
2020-03-05,145.4427947998047,147.30267705202584,143.95489167413658,145.81477392635773,589479
2020-03-06,148.7905731201172,149.16255222902618,140.97907873574584,143.9548848459308,1247813
2020-03-09,138.74720764160156,146.55871485357815,138.37522855902313,146.18673577099975,1345150
2020-03-10,135.02745056152344,137.6312775131765,127.95990114911761,136.8873326900799,2736528
2020-03-11,130.563720703125,136.88732493414338,130.563720703125,135.39942199171037,1130888
2020-03-12,118.28851318359375,128.33186880052628,117.54455496876464,128.33186880052628,2621280
2020-03-13,106.75723266601562,108.24513559706811,106.75723266601562,106.75723266601562,1802124
2020-03-16,96.3418960571289,108.2451400680125,96.3418960571289,107.12920947849528,2641217
2020-03-17,87.04248046875,91.13422349101425,87.04248046875,87.78643192090594,2668983
