Date,Close,High,Low,Open,Volume
2020-01-02,8.161311149597168,8.170058870771218,8.091332953985244,8.091332953985244,925793
2020-01-03,8.170059204101562,8.205048303335044,8.126322383337131,8.161311482570612,1011143
2020-01-06,8.126320838928223,8.170057651380464,8.10007857276788,8.170057651380464,790779
2020-01-07,8.117573738098145,8.135068285724161,8.047594654149023,8.100079190472128,854044
2020-01-08,8.03010082244873,8.117574461822604,8.03010082244873,8.082584470005974,769997
2020-01-09,8.038846969604492,8.108826947311979,8.038846969604492,8.038846969604492,625731
2020-01-10,8.04759407043457,8.082583163148747,8.030099524077482,8.04759407043457,727563
2020-01-13,8.038846969604492,8.073836065013177,7.986363326491466,8.03010014247485,682790
2020-01-14,8.012606620788574,8.073837098871834,8.012606620788574,8.047595720677629,489951
2020-01-15,8.038846969604492,8.047594690179194,8.003857874195807,8.012605594770509,443403
2020-01-16,8.056342124938965,8.073836673962791,8.012606199101963,8.038847575915138,636866
2020-01-17,8.0825834274292,8.0825834274292,8.047594333570965,8.056341160313014,384655
2020-01-20,8.073836326599121,8.100079489173481,8.047594950914938,8.08258404745724,733767
2020-01-30,7.890142440795898,8.003858347770082,7.7414365428976755,7.960121529198867,2823170
2020-01-31,7.9601216316223145,7.99511072955145,7.881394821114076,7.890142542318921,730641
2020-02-03,7.916383266448975,7.960120975422521,7.793920540347204,7.907636439410306,1560784
2020-02-04,7.968868732452393,7.986363280055013,7.968868732452393,7.986363280055013,1030645
2020-02-05,7.986363410949707,8.030100227395623,7.9513734217259335,7.968868863060355,586283
2020-02-06,8.038846969604492,8.047594690179194,7.995110153621107,7.995110153621107,643866
2020-02-07,7.986363410949707,8.047594775284974,7.977615690282497,8.030100227395623,615627
2020-02-10,7.995110988616943,8.003858710105241,7.951374168065759,7.986364160573798,610825
2020-02-11,8.03010082244873,8.038847650319036,7.9951108306321,7.9951108306321,558948
2020-02-12,8.04759407043457,8.065088616791659,8.030099524077482,8.030099524077482,719183
2020-02-13,8.04759407043457,8.091331776494776,8.030099524077482,8.065088616791659,736979
2020-02-14,8.065089225769043,8.100079214570227,8.038846957529419,8.091332387453726,909106
2020-02-17,8.04759407043457,8.082583163148747,8.003857257819353,8.065088616791659,363069
2020-02-18,8.04759407043457,8.065088616791659,8.003857257819353,8.065088616791659,397163
2020-02-19,8.065089225769043,8.073836052885545,8.012605582734851,8.047594678090979,591078
2020-02-20,8.073836326599121,8.091332661760449,8.047594950914938,8.06508949918609,587543
2020-02-21,8.0825834274292,8.091332041061287,8.038846613383898,8.065088880500083,1102322
2020-02-24,8.038846969604492,8.073836065013177,8.003857874195807,8.073836065013177,630099
2020-02-25,7.995110988616943,8.038847809168127,7.925131897046017,7.9776164390855,985409
2020-02-26,7.986363410949707,8.00385795883906,7.942625701058724,7.9513734217259335,671506
2020-02-27,7.9338788986206055,8.012605704536222,7.898888909287529,7.995110263147149,1068994
2020-03-02,7.925130367279053,7.933878087078802,7.793919930952704,7.916382647479304,949363
2020-03-03,7.9601216316223145,7.977616180586882,7.925131640248056,7.925131640248056,830599
2020-03-04,7.968868732452393,7.968868732452393,7.907636475675639,7.92513102327826,814876
2020-03-05,8.003857612609863,8.003857612609863,7.96886851834471,7.96886851834471,488812
2020-03-06,7.951374530792236,7.9776168030091,7.916384536688021,7.9776168030091,928230
2020-03-09,7.89888858795166,7.951373123093607,7.872647213825721,7.951373123093607,2325585
2020-03-10,7.820162296295166,7.8901422766877225,7.7501841027927965,7.7501841027927965,3042537
2020-03-11,7.872647762298584,8.012605936797714,7.820162330055038,7.820162330055038,1698566
2020-03-12,7.6539626121521,7.898888965444647,7.575236699121852,7.8726475900646165,2269064
2020-03-13,7.452773094177246,7.452773094177246,6.945424498101923,7.041644959438419,4189008
2020-03-16,7.3040666580200195,7.452772995331823,7.277824389478086,7.452772995331823,2958595
2020-03-17,7.03289794921875,7.286572480134172,6.945424758656549,6.980414302914963,3757126
2020-03-18,7.03289794921875,7.155361577484479,6.989161577298928,7.006656126066856,3787232
2020-03-19,6.691750526428223,7.041645067826858,6.613023718546474,6.997908696874576,5354998
2020-03-20,6.945424556732178,7.024150470621615,6.69175047991438,6.69175047991438,2389294
2020-03-23,6.884191989898682,6.945424246236505,6.744233823190869,6.744233823190869,1290973
2020-03-24,6.927928924560547,7.076635261011608,6.849203012835495,6.849203012835495,1226088
2020-03-25,6.945424556732178,7.024150470621615,6.92792911502778,7.01540319649196,1658819
2020-03-26,6.884191989898682,6.997908335390673,6.875444716160074,6.989161061652066,912519
2020-03-27,6.910434722900391,6.971666983359066,6.884192453195974,6.884192453195974,751764
2020-03-30,6.840456008911133,6.892939654317461,6.805466465251031,6.866697831614297,808519
2020-03-31,6.796718120574951,6.945424459022311,6.796718120574951,6.857950378788736,1233527
2020-04-01,6.840456008911133,6.892939654317461,6.805466465251031,6.805466465251031,1014431
2020-04-06,6.796718120574951,6.866697652795333,6.770476298555162,6.840455830775544,1416591
2020-04-07,6.805466651916504,6.86669801995927,6.787971209522752,6.814213926390819,1470683
2020-04-08,6.849203586578369,6.857950861200278,6.805466766746254,6.805466766746254,2086092
2020-04-09,7.531498908996582,7.531498908996582,7.531498908996582,7.531498908996582,2682160
2020-04-10,7.802667617797852,8.047594864751971,7.601478081220956,7.872647597023382,7363658
2020-04-13,7.479014873504639,7.767678489473352,7.444025777481801,7.767678489473352,3138095
2020-04-14,7.496510028839111,7.601478212601473,7.435277769319731,7.522751404695881,2208186
2020-04-15,7.540245532989502,7.5577409738460775,7.435277355075273,7.496509611183197,2622168
2020-04-16,7.548993110656738,7.575236271445309,7.496509469414678,7.557740830919595,2091232
2020-04-17,7.601478099822998,7.82891079924984,7.575236724355555,7.627720368735521,2676282
2020-04-20,7.715195178985596,7.828911086143645,7.653962918130798,7.6889520156663,1804446
2020-04-21,7.540245532989502,7.715194580884987,7.470267343343379,7.715194580884987,2143300
2020-04-22,7.610226154327393,7.61897298205174,7.444026152945915,7.470267976286636,1150275
2020-04-23,7.610226154327393,7.697698898796465,7.540246171861894,7.680204349902651,693278
2020-04-24,7.6189727783203125,7.671457317043439,7.583983681468292,7.653962768617428,690180
2020-04-27,7.671457767486572,7.697699144943847,7.610226397677681,7.653963218033339,1661853
