Date,Close,High,Low,Open,Volume
2020-01-02,16.931678771972656,17.013080768087786,16.89097777391509,16.931678771972656,111300
2020-01-03,16.890979766845703,16.931680769705494,16.768876758266337,16.931680769705494,86368
2020-01-06,16.68747329711914,17.013081291598972,16.60607129849918,17.013081291598972,166726
2020-01-07,16.728174209594727,16.931679205088248,16.687473210496023,16.687473210496023,95032
2020-01-08,16.728174209594727,16.76887520869343,16.565370213199913,16.76887520869343,117075
2020-01-09,16.890979766845703,16.890979766845703,16.768876758266337,16.809577761126125,44164
2020-01-10,16.890979766845703,16.931680769705494,16.728175755406546,16.768876758266337,91399
2020-01-13,16.809574127197266,16.931677109380153,16.72817213907534,16.85027512125823,86100
2020-01-14,16.972381591796875,17.013082594223167,16.76887657966541,16.931680589370583,50527
2020-01-15,16.809574127197266,16.85027512125823,16.768873133136303,16.768873133136303,50452
2020-01-16,16.931678771972656,16.931678771972656,16.768874779742397,16.80957577779996,11090
2020-01-17,16.890979766845703,16.890979766845703,16.809577761126125,16.809577761126125,37317
2020-01-20,16.972381591796875,17.05378359664946,16.850278584517994,16.89097958694429,145950
2020-01-30,16.36186408996582,16.687473723012907,16.036254456918734,16.076955457267477,612709
2020-01-31,16.48396873474121,16.768877395849746,16.280463712704634,16.56537237381317,131251
2020-02-03,16.321165084838867,16.483969106136215,15.792050385365126,16.28046407951453,406350
2020-02-04,16.321165084838867,16.483969106136215,16.28046407951453,16.28046407951453,172251
2020-02-05,16.239761352539062,16.32116335455794,16.117656719253556,16.32116335455794,160650
2020-02-06,16.280460357666016,16.40256334572527,16.199056735369524,16.40256334572527,112134
2020-02-07,16.199060440063477,16.280464080976824,16.158359434735484,16.280464080976824,140700
2020-02-10,16.239761352539062,16.32116335455794,16.03625471723468,16.03625471723468,125383
2020-02-11,16.36186408996582,16.524668091360784,16.28046208926834,16.36186408996582,191608
2020-02-12,16.443265914916992,16.565370544915318,16.443265914916992,16.565370544915318,112348
2020-02-13,16.443265914916992,16.6874735446565,16.402564915003268,16.443265914916992,153642
2020-02-14,16.68747329711914,16.68747329711914,16.443265671002145,16.483966670312125,118221
2020-02-17,16.931678771972656,17.05378176614535,16.646771785569705,16.687472783627268,166055
2020-02-18,17.013080596923828,17.05378159457191,16.850276606331494,16.931678601627663,112350
2020-02-19,16.931678771972656,17.013080768087786,16.89097777391509,16.931678771972656,46355
2020-02-20,17.013080596923828,17.013080596923828,16.850276606331494,16.931678601627663,37647
